
Symbol,Date/Time,Open,High,Low,Close,Volume,Average,Trades
RELIANCE,20210622  14:05:35,2243.25,2243.95,2243.25,2243.95,18,2243.64,2
RELIANCE,20210622  14:05:40,2243.95,2243.95,2243.25,2243.95,25,2243.7,4
RELIANCE,20210622  14:05:45,2243.4,2243.4,2243.4,2243.4,114,2243.4,3
RELIANCE,20210622  14:05:50,2243.95,2243.95,2243.5,2243.5,24,2243.855,3
RELIANCE,20210622  14:05:55,2243.1,2243.6,2243.1,2243.35,19,2243.285,4
RELIANCE,20210622  14:06:00,2243.1,2243.45,2243.0,2243.0,115,2243.255,4
RELIANCE,20210622  14:06:05,2243.0,2243.0,2243.0,2243.0,3,2243.0,2
RELIANCE,20210622  14:06:10,2243.0,2243.0,2242.65,2242.95,60,2242.905,4
RELIANCE,20210622  14:06:15,2242.95,2243.0,2242.85,2243.0,15,2242.945,4
RELIANCE,20210622  14:06:20,2242.65,2242.65,2242.0,2242.0,116,2242.55,5
RELIANCE,20210622  14:06:25,2242.05,2242.05,2242.0,2242.0,108,2242.015,4
RELIANCE,20210622  14:06:30,2242.0,2242.05,2242.0,2242.0,366,2242.0,4
RELIANCE,20210622  14:06:35,2242.0,2242.05,2242.0,2242.0,557,2242.0,5
RELIANCE,20210622  14:06:40,2242.0,2242.05,2242.0,2242.05,229,2242.0,3
RELIANCE,20210622  14:06:45,2242.0,2242.15,2242.0,2242.15,52,2242.07,4
RELIANCE,20210622  14:06:50,2242.25,2242.25,2242.25,2242.25,210,2242.25,5
RELIANCE,20210622  14:06:55,2242.6,2242.6,2242.05,2242.55,30,2242.34,4
RELIANCE,20210622  14:07:00,2242.5,2242.6,2242.05,2242.05,52,2242.245,5
RELIANCE,20210622  14:07:05,2242.0,2242.75,2242.0,2242.75,7,2242.535,2
RELIANCE,20210622  14:07:10,2242.0,2242.15,2242.0,2242.0,17,2242.01,3
RELIANCE,20210622  14:07:15,2242.15,2242.15,2242.0,2242.0,55,2242.125,3
RELIANCE,20210622  14:07:20,2242.15,2242.15,2242.0,2242.15,35,2242.13,3
RELIANCE,20210622  14:07:25,2242.0,2242.15,2242.0,2242.1,422,2242.035,5
RELIANCE,20210622  14:07:30,2242.15,2242.15,2242.05,2242.05,42,2242.065,4
RELIANCE,20210622  14:07:35,2242.1,2242.1,2242.05,2242.05,41,2242.095,3
RELIANCE,20210622  14:07:40,2242.05,2242.4,2242.05,2242.1,115,2242.115,4
RELIANCE,20210622  14:07:45,2242.4,2242.4,2242.3,2242.3,142,2242.355,5
RELIANCE,20210622  14:07:50,2242.4,2242.9,2242.4,2242.4,74,2242.605,4
RELIANCE,20210622  14:07:55,2243.0,2243.0,2242.3,2242.3,14,2242.75,2
RELIANCE,20210622  14:08:00,2242.8,2242.8,2242.3,2242.8,58,2242.67,4
RELIANCE,20210622  14:08:05,2242.4,2242.8,2242.2,2242.8,70,2242.57,5
RELIANCE,20210622  14:08:10,2242.45,2242.45,2242.45,2242.45,335,2242.45,3
RELIANCE,20210622  14:08:15,2242.2,2242.45,2242.2,2242.4,31,2242.37,3
RELIANCE,20210622  14:08:20,2242.4,2242.4,2242.2,2242.4,25,2242.24,3
RELIANCE,20210622  14:08:25,2242.2,2242.45,2242.2,2242.45,27,2242.385,5
RELIANCE,20210622  14:08:30,2242.35,2242.45,2242.2,2242.2,24,2242.28,4
RELIANCE,20210622  14:08:35,2242.45,2242.45,2242.45,2242.45,11,2242.45,3
RELIANCE,20210622  14:08:40,2242.8,2243.0,2242.5,2243.0,93,2242.84,5
RELIANCE,20210622  14:08:45,2242.4,2243.0,2242.4,2243.0,76,2242.62,3
RELIANCE,20210622  14:08:50,2243.0,2243.0,2242.75,2242.75,17,2242.955,3
RELIANCE,20210622  14:08:55,2243.0,2243.1,2242.75,2242.75,28,2242.98,4
RELIANCE,20210622  14:09:00,2242.7,2243.0,2242.7,2242.7,35,2242.715,3
RELIANCE,20210622  14:09:05,2243.0,2243.0,2242.75,2243.0,34,2242.965,4
RELIANCE,20210622  14:09:10,2243.0,2243.3,2242.8,2243.3,27,2243.08,4
RELIANCE,20210622  14:09:15,2243.3,2243.6,2242.85,2243.6,46,2243.465,3
RELIANCE,20210622  14:09:20,2243.6,2244.0,2243.6,2244.0,45,2243.975,3
RELIANCE,20210622  14:09:25,2243.65,2244.6,2243.65,2244.05,33,2244.01,4
RELIANCE,20210622  14:09:30,2244.6,2244.9,2244.0,2244.9,94,2244.87,3
RELIANCE,20210622  14:09:35,2244.85,2244.85,2244.0,2244.5,48,2244.545,5
RELIANCE,20210622  14:09:40,2244.95,2245.0,2244.5,2245.0,37,2244.92,5
RELIANCE,20210622  14:09:45,2245.0,2245.0,2244.5,2244.95,289,2244.955,4
RELIANCE,20210622  14:09:50,2245.0,2245.0,2244.5,2244.5,168,2244.98,5
RELIANCE,20210622  14:09:55,2244.95,2244.95,2244.5,2244.5,259,2244.545,3
RELIANCE,20210622  14:10:00,2244.6,2244.9,2244.5,2244.9,58,2244.82,5
RELIANCE,20210622  14:10:05,2244.5,2244.9,2244.5,2244.5,290,2244.5,4
RELIANCE,20210622  14:10:10,2244.7,2244.7,2244.5,2244.6,107,2244.575,5
RELIANCE,20210622  14:10:15,2244.5,2244.6,2244.5,2244.5,110,2244.525,5
RELIANCE,20210622  14:10:20,2244.5,2244.6,2244.5,2244.5,14,2244.505,3
RELIANCE,20210622  14:10:25,2244.6,2244.6,2244.55,2244.55,35,2244.585,3
RELIANCE,20210622  14:10:30,2245.2,2245.5,2245.05,2245.5,168,2245.32,6
RELIANCE,20210622  14:10:35,2245.3,2245.5,2245.25,2245.5,87,2245.33,4
RELIANCE,20210622  14:10:40,2245.25,2246.0,2245.25,2245.7,88,2245.705,5
RELIANCE,20210622  14:10:45,2245.55,2246.0,2245.55,2246.0,1268,2245.965,3
RELIANCE,20210622  14:10:50,2245.75,2246.0,2245.45,2245.45,114,2245.71,5
RELIANCE,20210622  14:10:55,2246.0,2246.0,2245.7,2245.7,27,2245.735,3
RELIANCE,20210622  14:11:00,2245.95,2246.0,2245.7,2245.8,365,2245.745,5
RELIANCE,20210622  14:11:05,2245.8,2246.0,2245.8,2246.0,308,2245.995,3
RELIANCE,20210622  14:11:10,2246.0,2246.0,2245.8,2246.0,18,2245.92,3
RELIANCE,20210622  14:11:15,2246.0,2246.0,2245.85,2245.85,42,2245.935,4
RELIANCE,20210622  14:11:20,2246.0,2246.0,2245.85,2245.85,196,2245.99,4
RELIANCE,20210622  14:11:25,2245.85,2246.0,2245.8,2246.0,75,2245.85,4
RELIANCE,20210622  14:11:30,2245.8,2246.75,2245.8,2246.75,267,2246.01,5
RELIANCE,20210622  14:11:35,2246.1,2247.0,2246.1,2247.0,171,2246.895,5
RELIANCE,20210622  14:11:40,2247.0,2247.0,2246.95,2247.0,86,2246.97,5
RELIANCE,20210622  14:11:45,2247.0,2247.0,2246.95,2247.0,190,2246.975,5
RELIANCE,20210622  14:11:50,2247.0,2247.0,2246.3,2246.35,86,2246.525,5
RELIANCE,20210622  14:11:55,2246.7,2247.0,2246.7,2247.0,349,2246.925,5
RELIANCE,20210622  14:12:00,2247.0,2247.4,2247.0,2247.4,37,2247.29,4
RELIANCE,20210622  14:12:05,2247.2,2247.4,2246.65,2247.1,1487,2246.665,5
RELIANCE,20210622  14:12:10,2247.35,2247.4,2247.1,2247.4,64,2247.3,3
RELIANCE,20210622  14:12:15,2247.35,2247.35,2247.1,2247.1,84,2247.105,4
RELIANCE,20210622  14:12:20,2247.1,2247.4,2247.1,2247.4,61,2247.395,3
RELIANCE,20210622  14:12:25,2247.45,2247.45,2247.3,2247.4,21,2247.39,4
RELIANCE,20210622  14:12:30,2247.45,2247.45,2247.1,2247.45,213,2247.375,6
RELIANCE,20210622  14:12:35,2247.3,2247.3,2247.3,2247.3,125,2247.3,4
RELIANCE,20210622  14:12:40,2247.2,2247.2,2247.0,2247.0,197,2247.15,3
RELIANCE,20210622  14:12:45,2246.8,2247.2,2246.8,2247.0,128,2247.025,5
RELIANCE,20210622  14:12:50,2247.0,2247.0,2246.5,2246.9,114,2246.79,5
RELIANCE,20210622  14:12:55,2246.9,2246.9,2246.75,2246.75,19,2246.885,4
RELIANCE,20210622  14:13:00,2246.7,2246.7,2246.2,2246.2,52,2246.44,5
RELIANCE,20210622  14:13:05,2246.0,2246.6,2246.0,2246.0,166,2246.005,4
RELIANCE,20210622  14:13:10,2246.6,2246.6,2245.7,2246.45,98,2246.17,5
RELIANCE,20210622  14:13:15,2245.9,2245.9,2245.45,2245.5,115,2245.665,5
RELIANCE,20210622  14:13:20,2245.9,2246.5,2245.55,2245.8,54,2245.83,5
RELIANCE,20210622  14:13:25,2246.5,2246.5,2246.25,2246.25,8,2246.405,4
RELIANCE,20210622  14:13:30,2246.5,2246.5,2245.85,2246.5,44,2246.425,4
RELIANCE,20210622  14:13:35,2246.5,2246.5,2246.25,2246.25,75,2246.255,4
RELIANCE,20210622  14:13:40,2246.0,2246.9,2246.0,2246.9,37,2246.78,3
RELIANCE,20210622  14:13:45,2246.95,2246.95,2246.4,2246.4,71,2246.695,4
RELIANCE,20210622  14:13:50,2246.5,2246.5,2246.4,2246.5,85,2246.47,5
RELIANCE,20210622  14:13:55,2246.5,2246.9,2246.5,2246.85,76,2246.705,3
RELIANCE,20210622  14:14:00,2246.4,2246.8,2246.4,2246.4,95,2246.635,5
RELIANCE,20210622  14:14:05,2246.4,2246.4,2246.4,2246.4,47,2246.4,3
RELIANCE,20210622  14:14:10,2246.8,2246.8,2246.4,2246.4,78,2246.655,3
RELIANCE,20210622  14:14:15,2246.45,2246.9,2246.45,2246.9,235,2246.87,5
RELIANCE,20210622  14:14:20,2246.45,2246.9,2246.45,2246.9,21,2246.47,2
RELIANCE,20210622  14:14:25,2246.8,2246.9,2246.4,2246.8,79,2246.46,5
RELIANCE,20210622  14:14:30,2246.8,2246.8,2246.55,2246.55,77,2246.605,5
RELIANCE,20210622  14:14:35,2246.8,2246.9,2246.5,2246.9,95,2246.745,3
RELIANCE,20210622  14:14:40,2246.8,2247.0,2246.6,2247.0,36,2246.67,4
RELIANCE,20210622  14:14:45,2247.0,2247.0,2246.8,2246.8,15,2246.815,4
RELIANCE,20210622  14:14:50,2246.8,2246.8,2246.4,2246.4,56,2246.795,2
RELIANCE,20210622  14:14:55,2246.4,2246.5,2246.4,2246.5,85,2246.44,3
RELIANCE,20210622  14:15:00,2246.5,2247.0,2246.5,2247.0,167,2246.87,4
RELIANCE,20210622  14:15:05,2247.0,2247.0,2246.5,2246.5,104,2246.665,4
RELIANCE,20210622  14:15:10,2246.95,2246.95,2246.5,2246.5,81,2246.915,5
RELIANCE,20210622  14:15:15,2246.95,2247.0,2246.8,2246.8,76,2246.885,5
RELIANCE,20210622  14:15:20,2246.8,2246.8,2246.8,2246.8,99,2246.8,3
RELIANCE,20210622  14:15:25,2246.8,2247.0,2246.75,2247.0,115,2246.895,5
RELIANCE,20210622  14:15:30,2246.95,2246.95,2246.85,2246.9,99,2246.905,4
RELIANCE,20210622  14:15:35,2246.85,2247.0,2246.85,2247.0,47,2246.91,4
RELIANCE,20210622  14:15:40,2247.0,2247.0,2246.75,2246.75,11,2246.85,4
RELIANCE,20210622  14:15:45,2246.85,2247.0,2246.6,2246.6,80,2246.69,3
RELIANCE,20210622  14:15:50,2246.5,2246.85,2246.5,2246.85,38,2246.65,4
RELIANCE,20210622  14:15:55,2245.5,2246.0,2245.5,2246.0,157,2245.945,4
RELIANCE,20210622  14:16:00,2246.0,2246.0,2245.1,2245.7,131,2245.71,5
RELIANCE,20210622  14:16:05,2246.0,2246.0,2245.1,2245.1,19,2245.935,4
RELIANCE,20210622  14:16:10,2245.7,2245.7,2245.1,2245.6,27,2245.545,4
RELIANCE,20210622  14:16:15,2245.05,2245.05,2245.0,2245.05,63,2245.045,4
RELIANCE,20210622  14:16:20,2245.0,2245.2,2245.0,2245.2,50,2245.05,5
RELIANCE,20210622  14:16:25,2245.75,2245.75,2245.75,2245.75,95,2245.75,1
RELIANCE,20210622  14:16:30,2245.55,2245.75,2245.55,2245.75,100,2245.65,3
RELIANCE,20210622  14:16:35,2245.55,2245.55,2245.1,2245.3,140,2245.195,5
RELIANCE,20210622  14:16:40,2245.0,2245.0,2244.3,2244.3,532,2244.47,4
RELIANCE,20210622  14:16:45,2244.2,2244.2,2243.0,2243.6,395,2243.605,6
RELIANCE,20210622  14:16:50,2244.0,2244.0,2243.65,2243.65,127,2243.72,4
RELIANCE,20210622  14:16:55,2243.45,2244.0,2243.45,2244.0,200,2243.6,4
RELIANCE,20210622  14:17:00,2243.95,2244.5,2243.95,2244.5,138,2243.97,4
RELIANCE,20210622  14:17:05,2244.0,2244.0,2244.0,2244.0,27,2244.0,3
RELIANCE,20210622  14:17:10,2244.5,2244.5,2244.0,2244.35,17,2244.405,3
RELIANCE,20210622  14:17:15,2244.0,2244.5,2244.0,2244.5,76,2244.42,4
RELIANCE,20210622  14:17:20,2245.0,2245.0,2244.15,2244.15,36,2244.645,4
RELIANCE,20210622  14:17:25,2244.8,2245.0,2244.8,2245.0,20,2244.9,2
RELIANCE,20210622  14:17:30,2245.25,2245.25,2245.0,2245.0,40,2245.025,4
RELIANCE,20210622  14:17:35,2245.0,2245.25,2244.95,2244.95,68,2245.045,5
RELIANCE,20210622  14:17:40,2244.95,2244.95,2244.95,2244.95,44,2244.95,2
RELIANCE,20210622  14:17:45,2244.95,2244.95,2244.6,2244.6,28,2244.915,3
RELIANCE,20210622  14:17:50,2244.6,2244.6,2244.6,2244.6,1,2244.6,1
RELIANCE,20210622  14:17:55,2244.6,2244.95,2244.6,2244.85,20,2244.85,4
RELIANCE,20210622  14:18:00,2244.65,2244.9,2244.65,2244.65,29,2244.775,6
RELIANCE,20210622  14:18:05,2244.6,2244.65,2244.6,2244.65,33,2244.635,4
RELIANCE,20210622  14:18:10,2244.5,2244.65,2244.4,2244.65,96,2244.615,3
RELIANCE,20210622  14:18:15,2244.35,2244.4,2244.05,2244.05,41,2244.345,3
RELIANCE,20210622  14:18:20,2244.4,2244.4,2244.05,2244.4,25,2244.19,4
RELIANCE,20210622  14:18:25,2244.4,2244.4,2244.35,2244.35,14,2244.395,2
RELIANCE,20210622  14:18:30,2244.35,2244.65,2244.35,2244.45,24,2244.55,3
RELIANCE,20210622  14:18:35,2244.5,2244.9,2244.4,2244.4,27,2244.51,3
RELIANCE,20210622  14:18:40,2244.9,2244.9,2244.9,2244.9,40,2244.9,1
RELIANCE,20210622  14:18:45,2244.5,2244.9,2244.5,2244.5,45,2244.63,4
RELIANCE,20210622  14:18:50,2244.9,2244.9,2244.5,2244.5,31,2244.835,3
RELIANCE,20210622  14:18:55,2244.9,2245.0,2244.9,2245.0,67,2244.925,3
RELIANCE,20210622  14:19:00,2244.9,2244.9,2244.5,2244.5,17,2244.64,2
RELIANCE,20210622  14:19:05,2244.95,2244.95,2244.5,2244.5,23,2244.55,4
RELIANCE,20210622  14:19:10,2244.95,2245.55,2244.95,2245.55,151,2245.005,3
RELIANCE,20210622  14:19:15,2245.15,2245.85,2245.15,2245.85,80,2245.205,3
RELIANCE,20210622  14:19:20,2245.85,2245.85,2245.4,2245.85,31,2245.775,3
RELIANCE,20210622  14:19:25,2246.0,2246.0,2245.65,2246.0,10,2245.965,4
RELIANCE,20210622  14:19:30,2246.0,2246.0,2245.4,2246.0,70,2245.58,3
RELIANCE,20210622  14:19:35,2245.9,2245.9,2245.2,2245.85,135,2245.565,4
RELIANCE,20210622  14:19:40,2245.85,2245.85,2245.5,2245.85,19,2245.715,4
RELIANCE,20210622  14:19:45,2245.5,2245.95,2245.5,2245.5,96,2245.935,3
RELIANCE,20210622  14:19:50,2245.85,2245.85,2245.5,2245.5,51,2245.535,2
RELIANCE,20210622  14:19:55,2245.85,2245.85,2245.55,2245.55,20,2245.64,3
RELIANCE,20210622  14:20:00,2245.5,2245.5,2245.45,2245.5,215,2245.5,4
RELIANCE,20210622  14:20:05,2245.45,2245.5,2245.45,2245.5,101,2245.485,4
RELIANCE,20210622  14:20:10,2245.5,2245.5,2245.5,2245.5,14,2245.5,2
RELIANCE,20210622  14:20:15,2245.45,2245.5,2245.45,2245.45,266,2245.495,4
RELIANCE,20210622  14:20:20,2245.45,2245.5,2245.45,2245.45,38,2245.45,3
RELIANCE,20210622  14:20:25,2245.5,2245.5,2245.35,2245.35,198,2245.4,4
RELIANCE,20210622  14:20:30,2245.45,2245.45,2245.45,2245.45,28,2245.45,3
RELIANCE,20210622  14:20:35,2245.35,2245.45,2245.35,2245.45,21,2245.355,2
RELIANCE,20210622  14:20:40,2245.35,2245.4,2245.35,2245.4,41,2245.35,2
RELIANCE,20210622  14:20:45,2244.5,2244.5,2244.0,2244.0,125,2244.26,5
RELIANCE,20210622  14:20:50,2244.2,2245.0,2244.2,2245.0,31,2244.615,3
RELIANCE,20210622  14:20:55,2245.35,2245.35,2245.1,2245.1,15,2245.315,3
RELIANCE,20210622  14:21:00,2245.1,2245.1,2244.2,2245.05,20,2244.64,3
RELIANCE,20210622  14:21:05,2244.0,2244.55,2243.4,2243.4,163,2243.72,4
RELIANCE,20210622  14:21:10,2244.45,2244.45,2243.75,2243.75,169,2243.785,3
RELIANCE,20210622  14:21:15,2244.0,2244.0,2244.0,2244.0,15,2244.0,2
RELIANCE,20210622  14:21:20,2244.45,2245.0,2244.2,2245.0,167,2244.88,4
RELIANCE,20210622  14:21:25,2244.2,2244.3,2244.2,2244.3,60,2244.275,2
RELIANCE,20210622  14:21:30,2245.0,2245.0,2244.3,2244.3,97,2244.94,5
RELIANCE,20210622  14:21:35,2245.0,2245.0,2244.35,2244.35,28,2244.515,5
RELIANCE,20210622  14:21:40,2244.3,2244.35,2244.3,2244.35,95,2244.33,2
RELIANCE,20210622  14:21:45,2244.35,2245.0,2244.35,2244.35,58,2244.37,4
RELIANCE,20210622  14:21:50,2244.35,2245.0,2244.35,2245.0,80,2244.99,3
RELIANCE,20210622  14:21:55,2245.0,2245.0,2244.75,2244.75,22,2244.975,3
RELIANCE,20210622  14:22:00,2245.0,2245.0,2244.95,2244.95,9,2244.995,3
RELIANCE,20210622  14:22:05,2245.0,2245.0,2244.75,2244.9,269,2244.98,4
RELIANCE,20210622  14:22:10,2244.9,2244.95,2244.9,2244.9,55,2244.945,5
RELIANCE,20210622  14:22:15,2244.9,2244.9,2244.5,2244.5,97,2244.59,3
RELIANCE,20210622  14:22:20,2244.75,2244.75,2244.55,2244.55,7,2244.72,4
RELIANCE,20210622  14:22:25,2244.75,2244.75,2244.55,2244.75,18,2244.585,3
RELIANCE,20210622  14:22:30,2244.75,2244.9,2244.75,2244.9,20,2244.82,2
RELIANCE,20210622  14:22:35,2244.9,2244.9,2244.6,2244.6,20,2244.825,3
RELIANCE,20210622  14:22:40,2244.7,2245.0,2244.7,2245.0,48,2244.82,4
RELIANCE,20210622  14:22:45,2244.6,2244.6,2244.6,2244.6,35,2244.6,2
RELIANCE,20210622  14:22:50,2244.6,2245.0,2244.6,2244.65,63,2244.655,3
RELIANCE,20210622  14:22:55,2245.0,2245.0,2244.9,2244.9,30,2244.905,2
RELIANCE,20210622  14:23:00,2244.95,2245.0,2244.95,2245.0,32,2244.955,3
RELIANCE,20210622  14:23:05,2244.85,2245.0,2244.75,2245.0,232,2244.815,4
RELIANCE,20210622  14:23:10,2245.0,2245.5,2245.0,2245.5,112,2245.495,2
RELIANCE,20210622  14:23:15,2245.0,2245.0,2244.9,2244.9,100,2244.95,4
RELIANCE,20210622  14:23:20,2244.9,2245.35,2244.9,2244.9,32,2245.055,3
RELIANCE,20210622  14:23:25,2245.25,2245.35,2245.15,2245.35,11,2245.205,4
RELIANCE,20210622  14:23:30,2245.15,2245.25,2245.15,2245.15,79,2245.235,3
RELIANCE,20210622  14:23:35,2245.35,2245.35,2245.15,2245.15,46,2245.265,3
RELIANCE,20210622  14:23:40,2245.15,2245.5,2245.15,2245.5,158,2245.16,4
RELIANCE,20210622  14:23:45,2245.25,2245.85,2245.25,2245.85,108,2245.295,2
RELIANCE,20210622  14:23:50,2245.3,2246.0,2245.3,2246.0,465,2246.0,5
RELIANCE,20210622  14:23:55,2245.8,2246.0,2245.8,2246.0,52,2245.995,3
RELIANCE,20210622  14:24:00,2246.0,2246.0,2246.0,2246.0,110,2246.0,2
RELIANCE,20210622  14:24:05,2245.8,2246.7,2245.8,2246.7,191,2246.355,4
RELIANCE,20210622  14:24:10,2246.0,2246.05,2246.0,2246.0,23,2246.015,3
RELIANCE,20210622  14:24:15,2246.85,2246.85,2246.05,2246.05,25,2246.09,3
RELIANCE,20210622  14:24:20,2246.05,2246.05,2246.05,2246.05,21,2246.05,2
RELIANCE,20210622  14:24:25,2246.9,2246.9,2246.05,2246.9,42,2246.65,4
RELIANCE,20210622  14:24:30,2246.05,2246.9,2246.05,2246.9,209,2246.59,4
RELIANCE,20210622  14:24:35,2246.1,2246.4,2246.05,2246.4,27,2246.155,3
RELIANCE,20210622  14:24:40,2246.4,2246.4,2246.4,2246.4,11,2246.4,2
RELIANCE,20210622  14:24:45,2246.05,2246.4,2246.05,2246.4,41,2246.355,6
RELIANCE,20210622  14:24:50,2246.1,2246.1,2246.1,2246.1,26,2246.1,3
RELIANCE,20210622  14:24:55,2246.05,2246.5,2246.05,2246.05,218,2246.07,3
RELIANCE,20210622  14:25:00,2246.05,2246.4,2246.05,2246.4,142,2246.35,2
RELIANCE,20210622  14:25:05,2246.5,2246.5,2246.0,2246.05,229,2246.005,3
RELIANCE,20210622  14:25:10,2246.5,2246.5,2246.05,2246.5,96,2246.475,4
RELIANCE,20210622  14:25:15,2246.5,2246.65,2246.05,2246.5,118,2246.595,4
RELIANCE,20210622  14:25:20,2246.5,2246.5,2246.05,2246.1,40,2246.09,4
RELIANCE,20210622  14:25:25,2246.05,2246.05,2245.0,2245.5,59,2245.73,4
RELIANCE,20210622  14:25:30,2245.5,2245.5,2245.0,2245.0,212,2245.485,3
RELIANCE,20210622  14:25:35,2245.5,2245.75,2245.0,2245.75,60,2245.465,4
RELIANCE,20210622  14:25:40,2245.75,2245.75,2245.5,2245.5,50,2245.575,4
RELIANCE,20210622  14:25:45,2245.75,2245.75,2245.0,2245.0,264,2245.005,3
RELIANCE,20210622  14:25:50,2245.5,2245.5,2245.0,2245.0,107,2245.47,4
RELIANCE,20210622  14:25:55,2245.0,2245.5,2245.0,2245.5,14,2245.465,2
RELIANCE,20210622  14:26:00,2245.45,2245.45,2245.3,2245.45,141,2245.43,5
RELIANCE,20210622  14:26:05,2245.2,2245.45,2245.2,2245.2,13,2245.335,4
RELIANCE,20210622  14:26:10,2245.2,2245.5,2245.2,2245.5,24,2245.405,3
RELIANCE,20210622  14:26:15,2245.95,2245.95,2245.95,2245.95,27,2245.95,3
RELIANCE,20210622  14:26:20,2246.4,2246.5,2246.4,2246.5,11,2246.41,2
RELIANCE,20210622  14:26:25,2246.0,2246.5,2246.0,2246.5,14,2246.07,4
RELIANCE,20210622  14:26:30,2246.2,2246.5,2246.2,2246.5,50,2246.29,4
RELIANCE,20210622  14:26:35,2246.2,2246.2,2246.05,2246.15,272,2246.195,3
RELIANCE,20210622  14:26:40,2246.15,2246.15,2245.95,2245.95,7,2246.005,2
RELIANCE,20210622  14:26:45,2246.05,2246.05,2245.95,2245.95,16,2246.03,4
RELIANCE,20210622  14:26:50,2245.95,2246.05,2245.5,2245.5,7,2245.955,3
RELIANCE,20210622  14:26:55,2246.05,2246.05,2246.0,2246.0,55,2246.02,3
RELIANCE,20210622  14:27:00,2246.0,2246.0,2246.0,2246.0,50,2246.0,4
RELIANCE,20210622  14:27:05,2245.45,2245.9,2245.0,2245.0,28,2245.385,3
RELIANCE,20210622  14:27:10,2245.25,2245.9,2245.25,2245.9,104,2245.4,2
RELIANCE,20210622  14:27:15,2245.9,2245.9,2245.15,2245.15,84,2245.545,4
RELIANCE,20210622  14:27:20,2245.15,2245.15,2245.05,2245.05,104,2245.065,4
RELIANCE,20210622  14:27:25,2245.05,2245.85,2245.05,2245.1,204,2245.66,4
RELIANCE,20210622  14:27:30,2245.85,2245.85,2245.25,2245.25,22,2245.415,2
RELIANCE,20210622  14:27:35,2245.8,2245.8,2245.8,2245.8,114,2245.8,3
RELIANCE,20210622  14:27:40,2245.8,2245.8,2245.25,2245.25,8,2245.32,2
RELIANCE,20210622  14:27:45,2245.8,2245.8,2245.8,2245.8,11,2245.8,4
RELIANCE,20210622  14:27:50,2245.25,2246.0,2245.25,2245.95,220,2245.79,4
RELIANCE,20210622  14:27:55,2245.95,2246.25,2245.95,2246.0,37,2246.035,3
RELIANCE,20210622  14:28:00,2245.85,2246.5,2245.55,2246.35,1292,2246.425,5
RELIANCE,20210622  14:28:05,2245.9,2246.5,2245.9,2246.5,26,2245.94,3
RELIANCE,20210622  14:28:10,2246.0,2246.0,2245.5,2245.5,116,2245.795,5
RELIANCE,20210622  14:28:15,2246.5,2246.5,2245.55,2246.3,672,2246.135,5
RELIANCE,20210622  14:28:20,2245.85,2246.5,2245.85,2245.9,406,2246.47,4
RELIANCE,20210622  14:28:25,2246.5,2246.5,2246.5,2246.5,118,2246.5,3
RELIANCE,20210622  14:28:30,2246.5,2246.5,2245.85,2246.5,122,2246.41,4
RELIANCE,20210622  14:28:35,2246.5,2246.5,2245.85,2246.5,19,2246.465,3
RELIANCE,20210622  14:28:40,2245.8,2246.5,2245.8,2246.0,91,2246.17,3
RELIANCE,20210622  14:28:45,2246.5,2246.5,2246.35,2246.35,14,2246.455,3
RELIANCE,20210622  14:28:50,2248.15,2248.9,2248.15,2248.35,112,2248.575,3
RELIANCE,20210622  14:28:55,2248.8,2248.8,2248.4,2248.55,134,2248.45,5
RELIANCE,20210622  14:29:00,2248.45,2248.45,2247.75,2247.75,17,2248.175,3
RELIANCE,20210622  14:29:05,2247.75,2247.75,2247.0,2247.0,233,2247.69,5
RELIANCE,20210622  14:29:10,2246.85,2246.85,2246.0,2246.0,307,2246.505,4
RELIANCE,20210622  14:29:15,2245.0,2245.05,2244.65,2244.65,220,2244.89,5
RELIANCE,20210622  14:29:20,2244.55,2244.55,2243.1,2243.25,372,2244.11,5
RELIANCE,20210622  14:29:25,2242.7,2243.55,2242.7,2243.0,122,2243.225,5
RELIANCE,20210622  14:29:30,2244.35,2245.3,2244.1,2244.9,85,2244.56,5
RELIANCE,20210622  14:29:35,2244.0,2244.9,2243.15,2243.15,116,2243.725,5
RELIANCE,20210622  14:29:40,2244.1,2244.35,2242.9,2242.9,281,2243.04,5
RELIANCE,20210622  14:29:45,2242.9,2242.9,2242.55,2242.55,8,2242.83,4
RELIANCE,20210622  14:29:50,2242.95,2242.95,2242.5,2242.9,410,2242.925,4
RELIANCE,20210622  14:29:55,2242.9,2242.9,2242.55,2242.55,168,2242.785,5
RELIANCE,20210622  14:30:00,2242.6,2244.8,2242.6,2243.0,75,2243.085,5
RELIANCE,20210622  14:30:05,2244.2,2244.35,2243.0,2243.0,303,2243.065,5
RELIANCE,20210622  14:30:10,2243.0,2243.0,2242.9,2243.0,166,2243.0,4
RELIANCE,20210622  14:30:15,2243.0,2243.6,2242.55,2243.6,329,2243.005,5
RELIANCE,20210622  14:30:20,2243.1,2243.8,2242.8,2243.8,422,2243.165,5
RELIANCE,20210622  14:30:25,2244.2,2244.2,2243.0,2243.0,362,2243.53,5
RELIANCE,20210622  14:30:30,2243.05,2243.65,2243.0,2243.0,162,2243.04,4
RELIANCE,20210622  14:30:35,2243.0,2243.65,2243.0,2243.35,516,2243.205,5
RELIANCE,20210622  14:30:40,2243.0,2243.35,2242.95,2243.35,325,2243.035,5
RELIANCE,20210622  14:30:45,2243.0,2243.0,2242.95,2242.95,89,2242.96,5
